Index,Sample Index,Original Filename,Sample Name,Sample ID,Sample Comment,Sample Type,Acquisition Date & Time,Rack Number,Plate Number,Vial Number,Dilution Factor,Injection Volume,Operator Name,Acq. Method Name,IS,Component Name,Component Index,Component Comment,IS Comment,Mass Info,IS Mass Info,IS Name,Component Group Name,Conc. Units,Failed Query,IS Failed Query,Outlier Reasons,Peak Comment,IS Peak Comment,Actual Concentration,IS Actual Concentration,Concentration Ratio,Expected RT,IS Expected RT,Integration Type,IS Integration Type,Area,IS Area,Corrected Area,IS Corrected Area,Area Ratio,Height,IS Height,Corrected Height,IS Corrected Height,Height Ratio,Area / Height,IS Area / Height,Corrected Area/Height,IS Corrected Area/Height,Region Height,IS Region Height,Quality,IS Quality,Retention Time,IS Retention Time,Start Time,IS Start Time,End Time,IS End Time,Total Width,IS Total Width,Width at 50%,IS Width at 50%,Signal / Noise,IS Signal / Noise,Baseline Delta / Height,IS Baseline Delta / Height,Modified,Relative RT,Used,Calculated Concentration,Accuracy,Start Time at 5%,End Time at 5%,Width at 5%,Start Time at 10%,End Time at 10%,Width at 10%,Slope of Baseline,Tailing Factor,Asymmetry Factor,Ion Ratio,Expected Ion Ratio,Points Across Baseline,Points Across Half Height,Comment,Use_Calculated_Concentration
313,1,C:\Users\dmccloskey-sbrg\Analyst\Data\14082602\140826_genomatica01.wiff (sample 1),140820_0_QC_Broth-1,,,Quality Control,9/5/2014 20:56,3,1,46,1,10,BOP5500QTRAP\Administrator,140718_McCloskey2013.dam,FALSE,atp.atp_1.Light,313,,,506.0 / 408.0,516.0 / 159.0,atp.atp_1.Heavy,atp,uM,FALSE,FALSE,Accuracy,,,0,1,0,16,16,Valley,Baseline,4622267.19,6310332.217,4622267.19,6310332.217,0.732491893,685326.6775,900914.1323,685326.6775,900914.1323,0.76070144,6.744618795,7.004365889,6.744618795,7.004365889,680556,884560,0.981363106,1,15.66260969,15.66459941,15.5559,15.5559,16.2797,16.90315,0.7238,1.34725,0.073156859,0.069276748,543.0973048,208.7024658,0.002021979,0.01431879,FALSE,0.99987298,TRUE,1.273917281,N/A,15.59734911,16.06375732,0.466408218,15.60641954,15.83432423,0.227904696,1914.501166,3.987470143,3.612167126,1,N/A,41,6,,TRUE
643,2,C:\Users\dmccloskey-sbrg\Analyst\Data\14082602\140826_genomatica01.wiff (sample 9),140820_0_QC_Broth-2,,,Quality Control,9/6/2014 1:27,3,1,46,1,10,BOP5500QTRAP\Administrator,140718_McCloskey2013.dam,FALSE,atp.atp_1.Light,313,,,506.0 / 408.0,516.0 / 159.0,atp.atp_1.Heavy,atp,uM,FALSE,FALSE,Accuracy,,,0,1,0,16,16,Valley,Valley,4012738.54,4416761.795,4012738.54,4416761.795,0.908525007,521634.6171,554095.3702,521634.6171,554095.3702,0.941416668,7.692623165,7.971122,7.692623165,7.971122,517159,538759,1,1,15.65695112,15.65894095,15.5546,15.5546,17.02866667,16.4072,1.474066667,0.8526,0.062468039,0.081612535,544.6959078,199.4634599,0.004278242,0.016366197,FALSE,0.999872927,TRUE,1.553824917,N/A,15.5994788,16.15433665,0.554857842,15.60671588,15.85403981,0.247323923,1513.96094,4.803587311,3.895811593,1,N/A,83,5,,TRUE
973,3,C:\Users\dmccloskey-sbrg\Analyst\Data\14082602\140826_genomatica01.wiff (sample 19),140820_0_QC_Broth-3,,,Quality Control,9/6/2014 7:07,3,1,47,1,10,BOP5500QTRAP\Administrator,140718_McCloskey2013.dam,FALSE,atp.atp_1.Light,313,,,506.0 / 408.0,516.0 / 159.0,atp.atp_1.Heavy,atp,uM,FALSE,FALSE,Accuracy,,,0,1,0,16,16,Valley,Valley,3950277.947,3485841.714,3950277.947,3485841.714,1.133235032,486121.3602,678497.5884,486121.3602,678497.5884,0.716467337,8.126114734,5.137588952,8.126114734,5.137588952,481283,662337,1,0.92471909,15.64534338,15.64526057,15.51718333,15.54968333,17.22103333,15.82141667,1.70385,0.271733333,0.063868892,0.064565216,469.9852891,210.9907904,0.006967428,0.005418245,FALSE,1.000005293,TRUE,1.205403613,N/A,15.58780089,16.17162768,0.583826796,15.59596917,15.86825756,0.272288382,1987.860264,6.222072839,6.027251757,1,N/A,99,5,,TRUE
1303,4,C:\Users\dmccloskey-sbrg\Analyst\Data\14082602\140826_genomatica01.wiff (sample 27),140820_0_QC_Broth-4,,,Quality Control,9/6/2014 11:38,3,1,47,1,10,BOP5500QTRAP\Administrator,140718_McCloskey2013.dam,FALSE,atp.atp_1.Light,313,,,506.0 / 408.0,516.0 / 159.0,atp.atp_1.Heavy,atp,uM,FALSE,FALSE,Accuracy,,,0,1,0,16,16,Valley,Valley,3643602.24,4942576.618,3643602.24,4942576.618,0.7371868,520121.4113,679355.4185,520121.4113,679355.4185,0.765610161,7.005291766,7.275391472,7.005291766,7.275391472,515693,663928,1,1,15.64913833,15.65252591,15.53935,15.53935,16.49151667,16.41428333,0.952166667,0.874933333,0.061036966,0.075874104,444.5261883,207.5532011,0.003675634,0.014188225,FALSE,0.999783576,TRUE,1.28152034,N/A,15.59265582,16.09100391,0.49834809,15.60010479,15.85685717,0.256752374,2007.816451,5.235388869,5.395592529,1,N/A,53,6,,TRUE
1963,6,C:\Users\dmccloskey-sbrg\Analyst\Data\14082602\140826_genomatica01.wiff (sample 4),140820_0_MicroAerobicControlFermentorGenomaticaEcoliGlcM9_Broth-1-10.0x,,,Unknown,9/5/2014 22:38,3,1,5,1,10,BOP5500QTRAP\Administrator,140718_McCloskey2013.dam,FALSE,atp.atp_1.Light,313,,,506.0 / 408.0,516.0 / 159.0,atp.atp_1.Heavy,atp,uM,FALSE,FALSE,,,,N/A,1,N/A,16,16,Baseline,Baseline,1375.601,4660.532,1375.601,4660.532,0.295159651,709.5073638,1111.425247,709.5073638,1111.425247,0.638376144,1.938811449,4.193293263,1.938811449,4.193293263,882,1433,0.200996272,0.186493875,16.29376667,15.91636565,16.25466667,15.85788333,16.3452,15.99968333,0.090533333,0.1418,0.018875736,0.116526662,6.444000357,6.364705651,0.155037151,0.098972018,FALSE,1.023711507,FALSE,1.084449108,N/A,16.25466667,16.33380009,0.07913342,16.25604922,16.33104219,0.074992969,-1215.022091,1.011936318,0.988283538,1,N/A,8,3,,TRUE
2293,7,C:\Users\dmccloskey-sbrg\Analyst\Data\14082602\140826_genomatica01.wiff (sample 5),140820_0_MicroAerobicControlFermentorGenomaticaEcoliGlcM9_Broth-2-10.0x,,,Unknown,9/5/2014 23:12,3,1,6,1,10,BOP5500QTRAP\Administrator,140718_McCloskey2013.dam,FALSE,atp.atp_1.Light,313,,,506.0 / 408.0,516.0 / 159.0,atp.atp_1.Heavy,atp,uM,FALSE,FALSE,,,,N/A,1,N/A,16,16,Baseline,Valley,762.348,2249.904037,762.348,2249.904037,0.338835785,441,677.9205331,441,677.9205331,0.650518724,1.728680272,3.318831525,1.728680272,3.318831525,551,1102,0.094357521,0.145291547,16.32317808,16.4177616,16.2891,16.37866667,16.34028333,16.49381667,0.051183333,0.11515,0.032012293,0.062038225,4.309442981,4.734814814,0,0.112341978,FALSE,0.994238952,FALSE,1.103256602,N/A,16.2903771,16.33964333,0.049266229,16.29165421,16.33900333,0.047349125,0,0.66385389,0.321526131,1,N/A,5,5,,TRUE
2953,9,C:\Users\dmccloskey-sbrg\Analyst\Data\14082602\140826_genomatica01.wiff (sample 7),140820_0_MicroAerobicControlFermentorGenomaticaEcoliGlcM9_Broth-3-10.0x,,,Unknown,9/6/2014 0:20,3,1,5,1,10,BOP5500QTRAP\Administrator,140718_McCloskey2013.dam,FALSE,atp.atp_1.Light,313,,,506.0 / 408.0,516.0 / 159.0,atp.atp_1.Heavy,atp,uM,FALSE,FALSE,,,,N/A,1,N/A,16,16,Baseline,Baseline,763.0055,4852.3835,763.0055,4852.3835,0.157243445,221,938.7786697,221,938.7786697,0.235412251,3.452513575,5.168825897,3.452513575,5.168825897,441,1212,0.11870832,0.257827634,16.35943333,16.01307011,16.31785,15.95563333,16.39461667,16.2027,0.076766667,0.247066667,0.063966667,0.206296344,2.688091434,7.078104175,0,0.235412251,FALSE,1.021630032,FALSE,0.460303197,N/A,16.31849,16.39397667,0.075486667,16.31913,16.39333667,0.074206667,0,3.103892544,5.441550926,1,N/A,7,7,,TRUE
3283,10,C:\Users\dmccloskey-sbrg\Analyst\Data\14082602\140826_genomatica01.wiff (sample 8),140820_0_MicroAerobicControlFermentorGenomaticaEcoliGlcM9_Broth-4-10.0x,,,Unknown,9/6/2014 0:53,3,1,6,1,10,BOP5500QTRAP\Administrator,140718_McCloskey2013.dam,FALSE,atp.atp_1.Light,313,,,506.0 / 408.0,516.0 / 159.0,atp.atp_1.Heavy,atp,uM,FALSE,FALSE,,,,N/A,1,N/A,16,16,Baseline,Baseline,423.66,3684.965,423.66,3684.965,0.114969884,221,707.841294,221,707.841294,0.31221688,1.917013575,5.205919789,1.917013575,5.205919789,331,992,0.103017554,0.312635241,16.33780833,16.24090514,16.29943333,16.1587,16.3634,16.31223333,0.063966667,0.153533333,0.044709084,0.126087797,2.588800657,4.751385417,0,0.155402067,FALSE,1.005966613,FALSE,0.579264959,N/A,16.30071915,16.36276,0.062040848,16.30200497,16.36212,0.06011503,0,1.276691219,1.612368413,1,N/A,6,5,,TRUE
3943,12,C:\Users\dmccloskey-sbrg\Analyst\Data\14082602\140826_genomatica01.wiff (sample 12),140820_0_MicroAerobicControlFermentorGenomaticaEcoliGlcM9_25uL_Broth-1-10.0x,,,Unknown,9/6/2014 3:09,3,1,1,1,10,BOP5500QTRAP\Administrator,140718_McCloskey2013.dam,FALSE,atp.atp_1.Light,313,,,506.0 / 408.0,516.0 / 159.0,atp.atp_1.Heavy,atp,uM,FALSE,FALSE,,,,N/A,1,N/A,16,16,Baseline,Baseline,603.704,4603.055,603.704,4603.055,0.131152897,331,992,331,992,0.333669355,1.823879154,4.640176411,1.823879154,4.640176411,772,1433,0.072303703,0.429494409,16.18641282,16.04979666,16.1538,15.95855,16.21896667,16.1538,0.065166667,0.19525,0.0391,0.142439381,3.3844565,4.917162542,0,0,FALSE,1.008512018,FALSE,0.612492439,N/A,16.15576092,16.21799064,0.062229717,16.15772185,16.21701462,0.059292767,0,1.290765405,1.677500732,1,N/A,6,5,,TRUE
4273,13,C:\Users\dmccloskey-sbrg\Analyst\Data\14082602\140826_genomatica01.wiff (sample 13),140820_0_MicroAerobicControlFermentorGenomaticaEcoliGlcM9_25uL_Broth-2-10.0x,,,Unknown,9/6/2014 3:43,3,1,2,1,10,BOP5500QTRAP\Administrator,140718_McCloskey2013.dam,FALSE,atp.atp_1.Light,313,,,506.0 / 408.0,516.0 / 159.0,atp.atp_1.Heavy,atp,uM,FALSE,FALSE,,,,N/A,1,N/A,16,16,Baseline,Valley,439.042,4205.7625,439.042,4205.7625,0.104390583,441,662,441,662,0.666163142,0.995560091,6.353115559,0.995560091,6.353115559,441,1102,0.088640003,0.304887552,15.83983431,16.13726572,15.82915,16.04025,15.87421667,16.2216,0.045066667,0.18135,0.027876923,0.148939494,5.460388093,5.375778659,0,0,FALSE,0.981568661,FALSE,1.127488053,N/A,15.82968167,15.87302936,0.043347692,15.83021333,15.87184205,0.041628718,0,2.145571307,3.349918281,1,N/A,5,5,,TRUE
