exp_type_id,experimentor_id,is_id,experiment_id,sample_id,sample_name_short,sample_name_abbreviation,date_label,sample_date,time_point,sample_condition,extraction_method_id,biological_material,sample_description,sample_replicate,sample concentration [g/l],is_added,is_added_units,reconstitution_volume,reconstitution_volume_units,calculated extracted biomass density,sample_replicate_biological,istechnical,growth_condition_short,growth_condition_long,media_short,media_long,isoxic,temperature,supplementation,od600,vcd,culture_density,mass before sampling [g],mass after sampling [g],mass sampled [g],culture_volume_sampled,cells,dcw,wcw,vcd_units,culture_density_units,culture_volume_sampled_units,dcw_units,wcw_units,final extracted sample concentration calculated [g/l],dilution volume calculated [ml],notes,acquisition_method_id,quantitation_method_id,sample_type,sample_label,ph,box,pos
5,2,,ALEsKOs01,140710_0_OxicEvo04Ecoli13CGlcM9_Broth-1,OxicEvo04Ecoli13CGlc_Broth-1,OxicEvo04Ecoli13CGlc,140710,7/12/2014 6:24,0,OxicEvo04Ecoli13CGlcM9,Aqueous acetonitrile filtration,ALEWtEvo04,Broth,1,0,0,mL,0.25,mL,0,1,FALSE,Batch,Aerobic E. coli; Grown and sampled from ALE tubes in ALE1.1 at 37C,Glucose M9 minimal media,2g/L of 80/20 1-13C/U-13C Glucose M9 minimal media,TRUE,37,,,0,0,,,2,10,0.00E+00,0,0,cells*L-1,g*L-1,mL,mg,mg,10,0,1000x dilution acquired using 140719_McCloskey2013_13CFlux (glc-D only),140720_McCloskey2013_13CFlux,,Unknown,evo04B1,7,9,6
5,2,,ALEsKOs01,140710_0_OxicEvo04Ecoli13CGlcM9_Broth-2,OxicEvo04Ecoli13CGlc_Broth-2,OxicEvo04Ecoli13CGlc,140710,7/12/2014 6:23,0,OxicEvo04Ecoli13CGlcM9,Aqueous acetonitrile filtration,ALEWtEvo04,Broth,2,0,0,mL,0.25,mL,0,2,FALSE,Batch,Aerobic E. coli; Grown and sampled from ALE tubes in ALE1.1 at 37C,Glucose M9 minimal media,2g/L of 80/20 1-13C/U-13C Glucose M9 minimal media,TRUE,37,,,0,0,,,2,10,0.00E+00,0,0,cells*L-1,g*L-1,mL,mg,mg,10,0,1000x dilution acquired using 140719_McCloskey2013_13CFlux (glc-D only),140720_McCloskey2013_13CFlux,,Unknown,evo04B2,7,9,7
5,2,,ALEsKOs01,140711_0_OxicEvo04Ecoli13CGlcM9_Broth-3,OxicEvo04Ecoli13CGlc_Broth-3,OxicEvo04Ecoli13CGlc,140711,7/14/2014 8:38,0,OxicEvo04Ecoli13CGlcM9,Aqueous acetonitrile filtration,ALEWtEvo04,Broth,3,0,0,mL,0.25,mL,0,3,FALSE,Batch,Aerobic E. coli; Grown and sampled from ALE tubes in ALE1.1 at 37C,Glucose M9 minimal media,2g/L of 80/20 1-13C/U-13C Glucose M9 minimal media,TRUE,37,,,0,0,,,2,10,0.00E+00,0,0,cells*L-1,g*L-1,mL,mg,mg,10,0,1000x dilution acquired using 140719_McCloskey2013_13CFlux (glc-D only),140720_McCloskey2013_13CFlux,,Unknown,evo04B3,7,9,8
5,2,,ALEsKOs01,140711_0_OxicEvo04Ecoli13CGlcM9_Broth-4,OxicEvo04Ecoli13CGlc_Broth-4,OxicEvo04Ecoli13CGlc,140711,7/14/2014 8:39,0,OxicEvo04Ecoli13CGlcM9,Aqueous acetonitrile filtration,ALEWtEvo04,Broth,4,0,0,mL,0.25,mL,0,4,FALSE,Batch,Aerobic E. coli; Grown and sampled from ALE tubes in ALE1.1 at 37C,Glucose M9 minimal media,2g/L of 80/20 1-13C/U-13C Glucose M9 minimal media,TRUE,37,,,0,0,,,2,10,0.00E+00,0,0,cells*L-1,g*L-1,mL,mg,mg,10,0,1000x dilution acquired using 140719_McCloskey2013_13CFlux (glc-D only),140720_McCloskey2013_13CFlux,,Unknown,evo04B4,7,9,9
5,2,,ALEsKOs01,140710_0_OxicEvo04Ecoli13CGlcM9_Filtrate-1,OxicEvo04Ecoli13CGlc_Filtrate-1,OxicEvo04Ecoli13CGlc,140710,7/14/2014 8:39,0,OxicEvo04Ecoli13CGlcM9,Aqueous acetonitrile filtration,ALEWtEvo04,Filtrate,1,0,0,mL,0.25,mL,0,1,FALSE,Batch,Aerobic E. coli; Grown and sampled from ALE tubes in ALE1.1 at 37C,Glucose M9 minimal media,2g/L of 80/20 1-13C/U-13C Glucose M9 minimal media,TRUE,37,,,0,0,,,2,10,0.00E+00,0,0,cells*L-1,g*L-1,mL,mg,mg,10,0,1000x dilution acquired using 140719_McCloskey2013_13CFlux (glc-D only),140720_McCloskey2013_13CFlux,,Unknown,evo04F1,7,,
5,2,,ALEsKOs01,140711_0_OxicEvo04pgiEcoli13CGlcM9_Broth-1,OxicEvo04pgiEcoli13CGlc_Broth-1,OxicEvo04pgiEcoli13CGlc,140711,7/14/2014 5:48,0,OxicEvo04pgiEcoli13CGlcM9,Aqueous acetonitrile filtration,ALEWtEvo04_pgi_kan,Broth,1,0,0,mL,0.25,mL,0,1,FALSE,Batch,Aerobic E. coli; Grown and sampled from ALE tubes in ALE1.1 at 37C,Glucose M9 minimal media,2g/L of 80/20 1-13C/U-13C Glucose M9 minimal media,TRUE,37,,,0,0,,,2,10,0.00E+00,0,0,cells*L-1,g*L-1,mL,mg,mg,10,0,1000x dilution acquired using 140719_McCloskey2013_13CFlux (glc-D only),140720_McCloskey2013_13CFlux,,Unknown,pgiB1,7,9,10
5,2,,ALEsKOs01,140711_0_OxicEvo04pgiEcoli13CGlcM9_Broth-2,OxicEvo04pgiEcoli13CGlc_Broth-2,OxicEvo04pgiEcoli13CGlc,140711,7/14/2014 5:50,0,OxicEvo04pgiEcoli13CGlcM9,Aqueous acetonitrile filtration,ALEWtEvo04_pgi_kan,Broth,2,0,0,mL,0.25,mL,0,2,FALSE,Batch,Aerobic E. coli; Grown and sampled from ALE tubes in ALE1.1 at 37C,Glucose M9 minimal media,2g/L of 80/20 1-13C/U-13C Glucose M9 minimal media,TRUE,37,,,0,0,,,2,10,0.00E+00,0,0,cells*L-1,g*L-1,mL,mg,mg,10,0,1000x dilution acquired using 140719_McCloskey2013_13CFlux (glc-D only),140720_McCloskey2013_13CFlux,,Unknown,pgiB2,7,9,11
5,2,,ALEsKOs01,140711_0_OxicEvo04pgiEcoli13CGlcM9_Broth-3,OxicEvo04pgiEcoli13CGlc_Broth-3,OxicEvo04pgiEcoli13CGlc,140711,7/14/2014 5:47,0,OxicEvo04pgiEcoli13CGlcM9,Aqueous acetonitrile filtration,ALEWtEvo04_pgi_kan,Broth,3,0,0,mL,0.25,mL,0,3,FALSE,Batch,Aerobic E. coli; Grown and sampled from ALE tubes in ALE1.1 at 37C,Glucose M9 minimal media,2g/L of 80/20 1-13C/U-13C Glucose M9 minimal media,TRUE,37,,,0,0,,,2,10,0.00E+00,0,0,cells*L-1,g*L-1,mL,mg,mg,10,0,1000x dilution acquired using 140719_McCloskey2013_13CFlux (glc-D only),140720_McCloskey2013_13CFlux,,Unknown,pgiB3,7,9,12
5,2,,ALEsKOs01,140711_0_OxicEvo04pgiEcoli13CGlcM9_Filtrate-1,OxicEvo04pgiEcoli13CGlc_Filtrate-1,OxicEvo04pgiEcoli13CGlc,140711,7/14/2014 5:47,0,OxicEvo04pgiEcoli13CGlcM9,Aqueous acetonitrile filtration,ALEWtEvo04_pgi_kan,Filtrate,1,0,0,mL,0.25,mL,0,1,FALSE,Batch,Aerobic E. coli; Grown and sampled from ALE tubes in ALE1.1 at 37C,Glucose M9 minimal media,2g/L of 80/20 1-13C/U-13C Glucose M9 minimal media,TRUE,37,,,0,0,,,2,10,0.00E+00,0,0,cells*L-1,g*L-1,mL,mg,mg,10,0,1000x dilution acquired using 140719_McCloskey2013_13CFlux (glc-D only),140720_McCloskey2013_13CFlux,,Unknown,pgiF1,7,,
5,2,,ALEsKOs01,140709_0_OxicEvo04gndEcoli13CGlcM9_Broth-1,OxicEvo04gndEcoli13CGlc_Broth-1,OxicEvo04gndEcoli13CGlc,140709,7/10/2014 5:56,0,OxicEvo04gndEcoli13CGlcM9,Aqueous acetonitrile filtration,ALEWtEvo04_gnd_kan,Broth,1,0,0,mL,0.25,mL,0,1,FALSE,Batch,Aerobic E. coli; Grown and sampled from ALE tubes in ALE1.1 at 37C,Glucose M9 minimal media,2g/L of 80/20 1-13C/U-13C Glucose M9 minimal media,TRUE,37,,,0,0,,,2,10,0.00E+00,0,0,cells*L-1,g*L-1,mL,mg,mg,10,0,1000x dilution acquired using 140719_McCloskey2013_13CFlux (glc-D only),140720_McCloskey2013_13CFlux,,Unknown,gndB1,7,9,13
