Index,Sample Index,Original Filename,Sample Name,Sample ID,Sample Comment,Sample Type,Acquisition Date & Time,Rack Number,Plate Number,Vial Number,Dilution Factor,Injection Volume,Operator Name,Acq. Method Name,IS,Component Name,Component Index,Component Comment,IS Comment,Mass Info,IS Mass Info,IS Name,Component Group Name,Conc. Units,Failed Query,IS Failed Query,Outlier Reasons,Peak Comment,IS Peak Comment,Actual Concentration,IS Actual Concentration,Concentration Ratio,Expected RT,IS Expected RT,Integration Type,IS Integration Type,Area,IS Area,Corrected Area,IS Corrected Area,Area Ratio,Height,IS Height,Corrected Height,IS Corrected Height,Height Ratio,Area / Height,IS Area / Height,Corrected Area/Height,IS Corrected Area/Height,Region Height,IS Region Height,Quality,IS Quality,Retention Time,IS Retention Time,Start Time,IS Start Time,End Time,IS End Time,Total Width,IS Total Width,Width at 50%,IS Width at 50%,Signal / Noise,IS Signal / Noise,Baseline Delta / Height,IS Baseline Delta / Height,Modified,Relative RT,Used,Calculated Concentration,Accuracy,Start Time at 5%,End Time at 5%,Width at 5%,Start Time at 10%,End Time at 10%,Width at 10%,Slope of Baseline,Tailing Factor,Asymmetry Factor,Ion Ratio,Expected Ion Ratio,Points Across Baseline,Points Across Half Height,Comment,Use_Calculated_Concentration
141,1,C:\Users\dmccloskey-sbrg\Analyst\Data\14082602\140826_genomatica01.wiff (sample 1),140820_0_QC_Broth-1,,,Quality Control,9/5/2014 20:56,3,1,46,1,10,BOP5500QTRAP\Administrator,140718_McCloskey2013.dam,FALSE,AICAr.AICAr_1.Light,141,,,257.0 / 125.0,266.0 / 129.0,AICAr.AICAr_1.Heavy,AICAr,uM,FALSE,FALSE,Accuracy,,,0,1,0,1.2,1.2,Baseline,Baseline,681465.6715,22418.617,681465.6715,22418.617,30.39731093,288898.0055,9715.461359,288898.0055,9715.461359,29.73590186,2.358845193,2.307519548,2.358845193,2.307519548,288680,9665,0.993008079,0.996621015,1.186789607,1.18840062,1.117683333,1.145416667,1.384483333,1.259933333,0.2668,0.114516667,0.037982792,0.036429668,198.9009522,66.88275569,0.000276914,0.008234298,FALSE,0.998644385,TRUE,<2 points,N/A,1.152320996,1.233169003,0.080848007,1.159144511,1.223364973,0.064220462,299.850075,1.142598687,1.248970823,1,N/A,22,5,,FALSE
162,1,C:\Users\dmccloskey-sbrg\Analyst\Data\14082602\140826_genomatica01.wiff (sample 1),140820_0_QC_Broth-1,,,Quality Control,9/5/2014 20:56,3,1,46,1,10,BOP5500QTRAP\Administrator,140718_McCloskey2013.dam,FALSE,asp-L.asp-L_1.Light,162,,,132.0 / 88.0,136.0 / 91.0,asp-L.asp-L_1.Heavy,asp-L,uM,FALSE,FALSE,Accuracy,,,0,1,0,2.3,2.3,Valley,Valley,2446623.136,1482386.715,2446623.136,1482386.715,1.650462131,240153.4875,80075.8286,240153.4875,80075.8286,2.999075897,10.18774768,18.51228692,10.18774768,18.51228692,239795,79596,0.368323741,0.620421688,2.219129306,2.248476321,2.022316667,1.851266667,2.299883333,2.387,0.277566667,0.535733333,0.213696975,0.326187427,394.7015266,194.0564946,0.000477333,0.00035356,FALSE,0.986948044,TRUE,<2 points,N/A,2.022316667,2.299883333,0.277566667,2.022316667,2.299883333,0.277566667,412.992983,0.605864377,0.211728754,1,N/A,32,25,,FALSE
228,1,C:\Users\dmccloskey-sbrg\Analyst\Data\14082602\140826_genomatica01.wiff (sample 1),140820_0_QC_Broth-1,,,Quality Control,9/5/2014 20:56,3,1,46,1,10,BOP5500QTRAP\Administrator,140718_McCloskey2013.dam,FALSE,amp.amp_2.Light,228,,,346.0 / 79.0,356.0 / 139.0,amp.amp_1.Heavy,amp,uM,FALSE,FALSE,Accuracy,,,0,1,0,11.6,11.6,Baseline,Baseline,347862.5965,879235.6375,347862.5965,879235.6375,0.395642057,88046.98587,95048,88046.98587,95048,0.926342331,3.95087456,9.250438068,3.95087456,9.250438068,73459,94953,1,0.95570843,11.51474279,11.48164778,11.45103333,11.35876667,11.60668333,11.88376667,0.15565,0.525,0.081660658,0.147316436,8.312976644,343.7119303,1.363771841,0,FALSE,1.002882427,TRUE,<2 points,N/A,11.45103333,11.55739191,0.106358579,11.45103333,11.55513347,0.104100135,-771448.7633,0.759161876,0.486083291,2.352936717,N/A,12,7,,FALSE
276,1,C:\Users\dmccloskey-sbrg\Analyst\Data\14082602\140826_genomatica01.wiff (sample 1),140820_0_QC_Broth-1,,,Quality Control,9/5/2014 20:56,3,1,46,1,10,BOP5500QTRAP\Administrator,140718_McCloskey2013.dam,FALSE,2mcit.2mcit_1.Light,276,,,205.0 / 125.0,197.0 / 90.0,cit.cit_1.Heavy,2mcit,uM,FALSE,FALSE,Accuracy,,,0,1,0,14.97,14.5,Baseline,Valley,99023.867,385950.7678,99023.867,385950.7678,0.25657124,11419.7477,31287.51659,11419.7477,31287.51659,0.36499374,8.671283258,12.33561529,8.671283258,12.33561529,24492,30772,0.386718891,1,14.97251929,14.49326846,14.73716667,14.25583333,15.11508333,14.8212,0.377916667,0.565366667,0.109248237,0.197007551,10.6238303,85.1877036,0.14063358,0.002017758,TRUE,1.033067132,TRUE,<2 points,N/A,14.73716667,15.09715524,0.359988571,14.73771716,15.09413782,0.356420661,-4249.614112,0.707756545,0.40452394,1,N/A,29,10,,FALSE
471,2,C:\Users\dmccloskey-sbrg\Analyst\Data\14082602\140826_genomatica01.wiff (sample 9),140820_0_QC_Broth-2,,,Quality Control,9/6/2014 1:27,3,1,46,1,10,BOP5500QTRAP\Administrator,140718_McCloskey2013.dam,FALSE,AICAr.AICAr_1.Light,141,,,257.0 / 125.0,266.0 / 129.0,AICAr.AICAr_1.Heavy,AICAr,uM,FALSE,FALSE,Accuracy,,,0,1,0,1.2,1.2,Baseline,Baseline,655813.2165,21342.1885,655813.2165,21342.1885,30.72848956,274363.1614,8849.442902,274363.1614,8849.442902,31.0034388,2.390310758,2.411698537,2.390310758,2.411698537,273902,8786,0.999680755,0.944177408,1.184828749,1.183152744,1.135416667,1.149116667,1.386483333,1.286016667,0.251066667,0.1369,0.034436932,0.034448872,227.731675,74.74999129,0.000291584,0.009040117,FALSE,1.001416559,TRUE,<2 points,N/A,1.153345596,1.236763581,0.083417986,1.157721633,1.226080551,0.068358918,318.6404673,1.096035886,1.029757494,1,N/A,21,4,,FALSE
492,2,C:\Users\dmccloskey-sbrg\Analyst\Data\14082602\140826_genomatica01.wiff (sample 9),140820_0_QC_Broth-2,,,Quality Control,9/6/2014 1:27,3,1,46,1,10,BOP5500QTRAP\Administrator,140718_McCloskey2013.dam,FALSE,asp-L.asp-L_1.Light,162,,,132.0 / 88.0,136.0 / 91.0,asp-L.asp-L_1.Heavy,asp-L,uM,FALSE,FALSE,Accuracy,,,0,1,0,2.3,2.3,Valley,Valley,5710903.198,1754817.017,5710903.198,1754817.017,3.254415215,230846.1584,80470.90097,230846.1584,80470.90097,2.868691112,24.73900037,21.80685187,24.73900037,21.80685187,230861,80099,0.805178796,0.743424842,2.249852182,2.289480111,1.564216667,2.027083333,2.395783333,2.758816667,0.831566667,0.731733333,0.635359707,0.443548376,436.0124819,237.1891344,0.001641842,0.000980281,FALSE,0.982691298,TRUE,<2 points,N/A,1.654357803,2.395783333,0.74142553,1.688624159,2.395783333,0.707159175,455.781675,0.585142974,0.180022831,1,N/A,99,77,,FALSE
558,2,C:\Users\dmccloskey-sbrg\Analyst\Data\14082602\140826_genomatica01.wiff (sample 9),140820_0_QC_Broth-2,,,Quality Control,9/6/2014 1:27,3,1,46,1,10,BOP5500QTRAP\Administrator,140718_McCloskey2013.dam,FALSE,amp.amp_2.Light,228,,,346.0 / 79.0,356.0 / 139.0,amp.amp_1.Heavy,amp,uM,FALSE,FALSE,Accuracy,,,0,1,0,11.6,11.6,Baseline,Baseline,277572.168,812605.81,277572.168,812605.81,0.3415828,82650.00788,95920,82650.00788,95920,0.861655628,3.358404616,8.471703607,3.358404616,8.471703607,102882,95621,0,0.95106506,11.45701459,11.47501901,11.4164,11.34071667,11.51371667,11.87551667,0.097316667,0.5348,0.070594169,0.134774967,7.952101507,393.3540292,0.424174188,0.003982485,FALSE,0.998430991,TRUE,<2 points,N/A,11.42090806,11.51371667,0.092808606,11.42190278,11.51371667,0.091813889,360246.6176,1.288700338,1.622213414,2.070862386,N/A,8,7,,FALSE
606,2,C:\Users\dmccloskey-sbrg\Analyst\Data\14082602\140826_genomatica01.wiff (sample 9),140820_0_QC_Broth-2,,,Quality Control,9/6/2014 1:27,3,1,46,1,10,BOP5500QTRAP\Administrator,140718_McCloskey2013.dam,FALSE,2mcit.2mcit_1.Light,276,,,205.0 / 125.0,197.0 / 90.0,cit.cit_1.Heavy,2mcit,uM,FALSE,FALSE,Accuracy,,,0,1,0,14.92,14.5,Baseline,Valley,87689.22,287109.6682,87689.22,287109.6682,0.305420645,7556.417197,26593.375,7556.417197,26593.375,0.284146604,11.60460278,10.79628547,11.60460278,10.79628547,18169,25879,0.487041199,1,14.92207692,14.49073032,14.7223,14.23051667,15.03378333,14.84626667,0.311483333,0.61575,0.282038444,0.180026146,7.413097037,92.22557688,0.02646757,0.009303052,TRUE,1.029767071,TRUE,<2 points,N/A,14.72394047,15.03227263,0.308332156,14.72506656,15.03064372,0.305577156,642.0889293,0.577092263,0.148713882,1,N/A,25,24,,FALSE
801,3,C:\Users\dmccloskey-sbrg\Analyst\Data\14082602\140826_genomatica01.wiff (sample 19),140820_0_QC_Broth-3,,,Quality Control,9/6/2014 7:07,3,1,47,1,10,BOP5500QTRAP\Administrator,140718_McCloskey2013.dam,FALSE,AICAr.AICAr_1.Light,141,,,257.0 / 125.0,266.0 / 129.0,AICAr.AICAr_1.Heavy,AICAr,uM,FALSE,FALSE,Accuracy,,,0,1,0,1.2,1.2,Baseline,Baseline,637185.2625,22962.587,637185.2625,22962.587,27.74884478,245085.4585,9266,245085.4585,9266,26.44997394,2.599849319,2.478155299,2.599849319,2.478155299,244667,9266,0.997572713,0.915325652,1.186273713,1.183787777,1.106916667,1.1343,1.3821,1.306316667,0.275183333,0.172016667,0.040623843,0.036587165,195.2927997,41.54386857,0.00097925,0,FALSE,1.002099984,TRUE,<2 points,N/A,1.150630156,1.236159577,0.085529421,1.153637641,1.22588221,0.072244569,872.1458422,1.663790849,2.18318419,1,N/A,23,5,,FALSE
822,3,C:\Users\dmccloskey-sbrg\Analyst\Data\14082602\140826_genomatica01.wiff (sample 19),140820_0_QC_Broth-3,,,Quality Control,9/6/2014 7:07,3,1,47,1,10,BOP5500QTRAP\Administrator,140718_McCloskey2013.dam,FALSE,asp-L.asp-L_1.Light,162,,,132.0 / 88.0,136.0 / 91.0,asp-L.asp-L_1.Heavy,asp-L,uM,FALSE,FALSE,Accuracy,,,0,1,0,2.3,2.3,Valley,Valley,4742811.849,1483460.613,4742811.849,1483460.613,3.197126912,231714.6557,77059.17502,231714.6557,77059.17502,3.006970366,20.46832918,19.25092778,20.46832918,19.25092778,231490,81358,0.77864527,0.616271852,2.281327808,2.184561248,1.95955,1.544266667,2.8748,2.265666667,0.91525,0.7214,0.393496024,0.500244702,454.0653678,213.6303658,0.000568144,0.001970071,FALSE,1.04429565,TRUE,<2 points,N/A,1.95955,2.562213962,0.602663962,1.95955,2.538286022,0.578736022,-143.8374409,1.049388756,1.015448447,1,N/A,96,43,,FALSE
