exp_type_id,experimentor_id,is_id,experiment_id,sample_id,sample_name_short,sample_name_abbreviation,date_label,sample_date,time_point,sample_condition,extraction_method_id,biological_material,sample_description,sample_replicate,sample concentration [g/l],is_added,is_added_units,reconstitution_volume,reconstitution_volume_units,calculated extracted biomass density,sample_replicate_biological,istechnical,growth_condition_short,growth_condition_long,media_short,media_long,isoxic,temperature,supplementation,od600,vcd,culture_density,culture_volume_sampled,cells,dcw,wcw,vcd_units,culture_density_units,culture_volume_sampled_units,dcw_units,wcw_units,notes,acquisition_method_id,quantitation_method_id,sample_type,sample_label,ph,box,pos,filter_number
5,9,,ALEsKOs01,141125_11_OxicEvo04ptsHIcrrEvo04EPEcoli13CGlcM9_Broth-2,OxicEvo04ptsHIcrrEvo04EPEcoli13CGlc_Broth-2,OxicEvo04ptsHIcrrEvo04EPEcoli13CGlc,141125,11/25/2014 15:34,11,OxicEvo04ptsHIcrrEvo04EPEcoli13CGlcM9,Aqueous acetonitrile filtration,ALEWtEvo04_ptsHIcrr_kan_Evo04_Endpoint,Broth,2,0,0,mL,0.25,mL,0,2,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,2g/L of 80/20 1-13C/U-13C Glucose M9 minimal media,TRUE,37,,,0,0,10,0.00E+00,0.00,0.00,cells*L-1,g*L-1,mL,mg,mg,,140720_McCloskey2013_13CFlux,,Unknown,ptse4EP13CB2,7,9,66,
5,9,,ALEsKOs01,141125_11_OxicEvo04tpiAEvo01EPEcoli13CGlcM9_Broth-1,OxicEvo04tpiAEvo01EPEcoli13CGlc_Broth-1,OxicEvo04tpiAEvo01EPEcoli13CGlc,141125,11/25/2014 16:05,11,OxicEvo04tpiAEvo01EPEcoli13CGlcM9,Aqueous acetonitrile filtration,ALEWtEvo04_tpiA_kan_Evo01_Endpoint,Broth,1,0,0,mL,0.25,mL,0,1,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,2g/L of 80/20 1-13C/U-13C Glucose M9 minimal media,TRUE,37,,,0,0,10,0.00E+00,0.00,0.00,cells*L-1,g*L-1,mL,mg,mg,,140720_McCloskey2013_13CFlux,,Unknown,tpiAe1EP13CB1,7,9,68,
5,9,,ALEsKOs01,141125_11_OxicEvo04sdhCBEvo03EPEcoli13CGlcM9_Broth-1,OxicEvo04sdhCBEvo03EPEcoli13CGlc_Broth-1,OxicEvo04sdhCBEvo03EPEcoli13CGlc,141125,11/25/2014 15:10,11,OxicEvo04sdhCBEvo03EPEcoli13CGlcM9,Aqueous acetonitrile filtration,ALEWtEvo04_sdhC-sdhB_kan_Evo03_Endpoint,Broth,1,0,0,mL,0.25,mL,0,1,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,2g/L of 80/20 1-13C/U-13C Glucose M9 minimal media,TRUE,37,,,0,0,10,0.00E+00,0.00,0.00,cells*L-1,g*L-1,mL,mg,mg,,140720_McCloskey2013_13CFlux,,Unknown,sdhe3EP13CB1,,10,14,
5,9,,ALEsKOs01,141125_11_OxicEvo04sdhCBEvo03EPEcoli13CGlcM9_Broth-2,OxicEvo04sdhCBEvo03EPEcoli13CGlc_Broth-2,OxicEvo04sdhCBEvo03EPEcoli13CGlc,141125,11/25/2014 15:10,11,OxicEvo04sdhCBEvo03EPEcoli13CGlcM9,Aqueous acetonitrile filtration,ALEWtEvo04_sdhC-sdhB_kan_Evo03_Endpoint,Broth,2,0,0,mL,0.25,mL,0,2,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,2g/L of 80/20 1-13C/U-13C Glucose M9 minimal media,TRUE,37,,,0,0,10,0.00E+00,0.00,0.00,cells*L-1,g*L-1,mL,mg,mg,,140720_McCloskey2013_13CFlux,,Unknown,sdhe3EP13CB2,,10,15,
5,9,,ALEsKOs01,141125_11_OxicEvo04sdhCBEvo03EPEcoli13CGlcM9_Broth-3,OxicEvo04sdhCBEvo03EPEcoli13CGlc_Broth-3,OxicEvo04sdhCBEvo03EPEcoli13CGlc,141125,11/25/2014 15:10,11,OxicEvo04sdhCBEvo03EPEcoli13CGlcM9,Aqueous acetonitrile filtration,ALEWtEvo04_sdhC-sdhB_kan_Evo03_Endpoint,Broth,3,0,0,mL,0.25,mL,0,3,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,2g/L of 80/20 1-13C/U-13C Glucose M9 minimal media,TRUE,37,,,0,0,10,0.00E+00,0.00,0.00,cells*L-1,g*L-1,mL,mg,mg,,140720_McCloskey2013_13CFlux,,Unknown,sdhe3EP13CB3,,10,16,
5,9,,ALEsKOs01,141104_11_OxicEvo04sdhCBEvo03EPEcoli13CGlcM9_Filtrate-1,OxicEvo04sdhCBEvo03EPEcoli13CGlc_Filtrate-1,OxicEvo04sdhCBEvo03EPEcoli13CGlc,141104,11/4/2014 0:00,11,OxicEvo04sdhCBEvo03EPEcoli13CGlcM9,Aqueous acetonitrile filtration,ALEWtEvo04_sdhC-sdhB_kan_Evo03_Endpoint,Filtrate,1,0,0,mL,0.25,mL,0,1,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,2g/L of 80/20 1-13C/U-13C Glucose M9 minimal media,TRUE,37,,,0,0,10,0.00E+00,0.00,0.00,cells*L-1,g*L-1,mL,mg,mg,,140720_McCloskey2013_13CFlux,,Unknown,sdhe3EP13CF1,,10,17,
5,9,,ALEsKOs01,141125_11_OxicEvo04Evo01EPEcoli13CGlcM9_Broth-1,OxicEvo04Evo01EPEcoli13CGlc_Broth-1,OxicEvo04Evo01EPEcoli13CGlc,141125,11/25/2014 15:16,11,OxicEvo04Evo01EPEcoli13CGlcM9,Aqueous acetonitrile filtration,ALEWtEvo04_Evo01_Endpoint,Broth,1,0,0,mL,0.25,mL,0,1,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,2g/L of 80/20 1-13C/U-13C Glucose M9 minimal media,TRUE,37,,,0,0,10,0.00E+00,0.00,0.00,cells*L-1,g*L-1,mL,mg,mg,,140720_McCloskey2013_13CFlux,,Unknown,evo04e1EP13CB1,,10,18,
5,9,,ALEsKOs01,141125_11_OxicEvo04Evo01EPEcoli13CGlcM9_Broth-2,OxicEvo04Evo01EPEcoli13CGlc_Broth-2,OxicEvo04Evo01EPEcoli13CGlc,141125,11/25/2014 15:16,11,OxicEvo04Evo01EPEcoli13CGlcM9,Aqueous acetonitrile filtration,ALEWtEvo04_Evo01_Endpoint,Broth,2,0,0,mL,0.25,mL,0,2,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,2g/L of 80/20 1-13C/U-13C Glucose M9 minimal media,TRUE,37,,,0,0,10,0.00E+00,0.00,0.00,cells*L-1,g*L-1,mL,mg,mg,,140720_McCloskey2013_13CFlux,,Unknown,evo04e1EP13CB2,,10,19,
5,9,,ALEsKOs01,141125_11_OxicEvo04Evo01EPEcoli13CGlcM9_Broth-3,OxicEvo04Evo01EPEcoli13CGlc_Broth-3,OxicEvo04Evo01EPEcoli13CGlc,141125,11/25/2014 15:16,11,OxicEvo04Evo01EPEcoli13CGlcM9,Aqueous acetonitrile filtration,ALEWtEvo04_Evo01_Endpoint,Broth,3,0,0,mL,0.25,mL,0,3,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,2g/L of 80/20 1-13C/U-13C Glucose M9 minimal media,TRUE,37,,,0,0,10,0.00E+00,0.00,0.00,cells*L-1,g*L-1,mL,mg,mg,,140720_McCloskey2013_13CFlux,,Unknown,evo04e1EP13CB3,,10,20,
5,9,,ALEsKOs01,141104_11_OxicEvo04Evo01EPEcoli13CGlcM9_Filtrate-1,OxicEvo04Evo01EPEcoli13CGlc_Filtrate-1,OxicEvo04Evo01EPEcoli13CGlc,141104,11/4/2014 0:00,11,OxicEvo04Evo01EPEcoli13CGlcM9,Aqueous acetonitrile filtration,ALEWtEvo04_Evo01_Endpoint,Filtrate,1,0,0,mL,0.25,mL,0,1,FALSE,Batch,Aerobic E. coli; Grown and sampled from Tumble Stirrer at 37C,Glucose M9 minimal media,2g/L of 80/20 1-13C/U-13C Glucose M9 minimal media,TRUE,37,,,0,0,10,0.00E+00,0.00,0.00,cells*L-1,g*L-1,mL,mg,mg,,140720_McCloskey2013_13CFlux,,Unknown,evo04e1EP13CF1,,10,21,
